"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2010-07-05T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N857PM","Forest Tech Llc","","USA","Manoeuvring","Accident",1,false,false,false,"Fatal","R44",true,false,1,"Piston","","[]","",2010
"""2010-07-05T00:00:00.000Z""","USA","Warrenton","PIPER J3C","N33554","","","USA","Take-off","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-06T00:00:00.000Z""","USA","Garfield","AIR TRACTOR AT301","N8878S","",,"USA","Manoeuvring","Accident",0,true,false,"","None","AT3P",false,true,1,"Piston","","[""FUEL"",""ARC"",""SCF-PP""]","RS",2010
"""2010-07-06T00:00:00.000Z""","USA","Mooresville","BEECH 33","N350NW","","","USA","Approach","Accident",0,false,false,"","None","BE33",false,true,1,"Piston","","[]","RS",2010
"""2010-07-06T00:00:00.000Z""","USA","Albuquerque","PIPER PA32","N106C","","","USA","Take-off","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-06T00:00:00.000Z""","USA","Bison","","N391EU","","","USA","Take-off","Accident",0,true,false,"","None","C208",false,true,1,"Turboprop","","[]","RS",2010
"""2010-07-07T00:00:00.000Z""","USA","Rancho Murieta","CESSNA 172 F","N8793U","","","USA","Approach","Accident",0,false,false,"","None","C172",false,true,1,"Piston","","[]","RS",2010
"""2010-07-08T00:00:00.000Z""","USA","Arlington","","N62AJ","","","USA","Approach","Accident",0,true,true,"","Minor","DC93",false,true,2,"Jet","","[]","RS",2010
"""2010-07-08T00:00:00.000Z""","USA","Fallon","MCDONNELL DOUGLAS","N132AT","","","USA","Take-off","Accident",0,true,true,"","Minor","DC87",false,true,4,"Jet","","[""SCF-PP""]","SCF",2010
"""2010-07-09T00:00:00.000Z""","USA","Sedona","PIPER PA32","N36402","","","USA","Landing","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-09T00:00:00.000Z""","USA","Deshler","ROCKWELL","N4992X","",,"USA","Manoeuvring","Accident",0,true,false,"","None","C130",false,true,4,"Turboprop","","[""SCF-PP""]","SCF",2010
"""2010-07-09T00:00:00.000Z""","USA","Whitehall","ERCOUPE 415","N87349","","","USA","Approach","Accident",0,false,false,"","None","ERCO",false,true,1,"Piston","","[]","RS",2010
"""2010-07-09T00:00:00.000Z""","USA","Chillicothe","GRUMMAN G164 B","N6513K","",,"USA","Take-off","Accident",0,true,false,"","None","G164",false,true,1,"Piston","","[""LOC-I""]","LOC-I",2010
"""2010-07-10T00:00:00.000Z""","USA","Franklin","CESSNA 140","N72609","","","USA","Landing","Accident",0,false,false,"","None","C140",false,true,1,"Piston","","[]","RS",2010
"""2010-07-10T00:00:00.000Z""","USA","Santa FE","AERONCA 7AC","N84723","","","USA","Taxi","Accident",0,false,false,"","None","CH7A",false,true,1,"Piston","","[]","RS",2010
"""2010-07-10T00:00:00.000Z""","USA","Waynesville","SCHWEIZER SGS126","N2429W","","","USA","Approach","Accident",0,false,false,"","None","SG37",false,true,1,"Piston","","[]","RS",2010
"""2010-07-10T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N9421G","North Nay Enterprises Inc","","USA","Landing","Accident",0,false,false,false,"None","H269",true,false,1,"Piston","","[]","",2010
"""2010-07-10T00:00:00.000Z""","USA","Tulsa","CESSNA 421","N88DF","Bales Chase",,"USA","Approach","Accident",3,true,"",false,"Fatal","C21T",false,true,2,"Turboprop","","[""FUEL""]","OTH",2010
"""2010-07-10T00:00:00.000Z""","USA","Roswell","BELL 206","N415NS","North Star Helicopters",,"USA","Manoeuvring","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2010
"""2010-07-10T00:00:00.000Z""","USA","Muncie","PZL SWIDNIK","N92640","",,"USA","Manoeuvring","Accident",0,true,false,"","None","HPZL",false,true,1,"Piston","","[""LALT""]","OTH",2010
"""2010-07-10T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-44 Seminole","N856AV","Avion Air Academy LLC","","USA","Initial Climb","Accident",0,true,false,false,"None","PA44",false,true,2,"Piston","","[]","UNK",2010
"""2010-07-10T00:00:00.000Z""","USA","Port Orange","VANS RV8","N801RG","","","USA","Landing","Accident",0,false,false,"","None","RV8",false,true,1,"Piston","","[]","RS",2010
"""2010-07-10T00:00:00.000Z""","USA","Dutch John","DIAMOND DA20 C1","N376DC","",,"USA","Landing","Accident",0,false,false,"","None","DA40",false,true,1,"Piston","","[]","RS",2010
"""2010-07-10T00:00:00.000Z""","USA","Boyne City","CESSNA T41","N79097","","","USA","Landing","Accident",0,false,false,"","None","C172",false,true,1,"Piston","","[]","RS",2010
"""2010-07-11T00:00:00.000Z""","USA","Sarasota","PIPER PA28R","N142TV","","","USA","Take-off","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-11T00:00:00.000Z""","USA","LaGrange","BEECH G58","N405RW","","","USA","Standing","Accident",0,true,false,"","None","BE58",false,true,2,"Piston","","[""F-NI""]","F-NI",2010
"""2010-07-11T00:00:00.000Z""","USA","Lake Village","AIR TRACTOR AT602 NO SERIES EXISTS","N42590","",,"USA","Manoeuvring","Accident",0,true,false,"","None","AT6T",false,true,1,"Turboprop","","[""LALT""]","OTH",2010
"""2010-07-11T00:00:00.000Z""","USA","Truth or Consequences","BEECH 35","N9447S","","","USA","En route","Accident",0,false,false,"","None","BE35",false,true,1,"Piston","","[]","TURB",2010
"""2010-07-12T00:00:00.000Z""","USA","Yellow Pine","PIPER PA32","N2185K","","","USA","Take-off","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-12T00:00:00.000Z""","USA","Chapel Hill","CIRRUS SR20 NO SERIES EXISTS","N527MJ","","","USA","Landing","Accident",1,false,false,"","Fatal","VK3P",false,true,1,"Piston","","[]","RS",2010
"""2010-07-12T00:00:00.000Z""","USA","Kakhonak","CESSNA 180","N7751K","","","USA","Take-off","Accident",0,false,false,"","None","C180",false,true,1,"Piston","","[]","RS",2010
"""2010-07-12T00:00:00.000Z""","USA","Palmer","CESSNA 172 N","N6594D","","","USA","En route","Accident",0,false,false,"","None","C172",false,true,1,"Piston","","[]","TURB",2010
"""2010-07-13T00:00:00.000Z""","USA","Fairhope","CESSNA T41","N295SP","",,"USA","Take-off","Accident",0,false,false,"","None","C172",false,true,1,"Piston","","[]","RS",2010
"""2010-07-13T00:00:00.000Z""","USA","St. Ignace","BEECH G58","N3081N","Private US Operator",,"USA","Take-off","Accident",4,true,"",false,"Fatal","BE58",false,true,2,"Piston","","[""LOC-I""]","LOC-I",2010
"""2010-07-13T00:00:00.000Z""","USA","Krum","PIPER J3C","N35645","","","USA","Manoeuvring","Accident",0,false,false,"","Minor","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-13T00:00:00.000Z""","USA","Tolar","BEECH 35","N5827S","","","USA","En route","Accident",3,false,false,"","Fatal","BE35",false,true,1,"Piston","","[]","RS",2010
"""2010-07-13T00:00:00.000Z""","USA","Independence","GRUMMAN G164 B","N8260K","",,"USA","Manoeuvring","Accident",0,true,false,"","None","G164",false,true,1,"Piston","","[""LALT""]","OTH",2010
"""2010-07-13T00:00:00.000Z""","USA","Hutto","GRUMMAN AA5","N5453U","","","USA","En route","Accident",0,true,true,"","Minor","G96",false,true,2,"Piston","","[]","TURB",2010
"""2010-07-14T00:00:00.000Z""","USA","Blackstone","","N17H","","","USA","Manoeuvring","Accident",0,true,false,"","Minor","C421",false,true,2,"Piston","","[]","RS",2010
"""2010-07-14T00:00:00.000Z""","USA","North Myrtle Beach","PIPER PA28","N2825A","","","USA","En route","Accident",3,false,false,"","Fatal","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-14T00:00:00.000Z""","USA","El Monte","CESSNA 310","N6909L","",,"USA","Take-off","Accident",0,true,false,"","None","C310",false,true,2,"Piston","","[""LOC-I"",""RE""]","LOC-I",2010
"""2010-07-14T00:00:00.000Z""","USA","Truckee","CESSNA 170","N3967V","",,"USA","Landing","Accident",0,false,false,"","None","C170",false,true,1,"Piston","","[]","RS",2010
"""2010-07-14T00:00:00.000Z""","USA","Mount Cory","","N5281R","","","USA","En route","Accident",0,true,false,"","None","TAYA",false,true,1,"Piston","","[]","TURB",2010
"""2010-07-14T00:00:00.000Z""","USA","Thayer","CESSNA 182","N9797H","","","USA","En route","Accident",0,false,false,"","Serious","C182",false,true,1,"Piston","","[]","TURB",2010
"""2010-07-15T00:00:00.000Z""","USA","St. Petersburg","PIPER PA32","N38448","","","USA","Take-off","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-15T00:00:00.000Z""","USA","Iowa Falls","ZENAIR STOL CH701","N701KC","","","USA","Landing","Accident",1,false,false,"","Fatal","CH70",false,true,1,"Piston","","[]","RS",2010
"""2010-07-15T00:00:00.000Z""","USA","","BELL 206","N802JB","JBI Helicopter Services",,"USA","Manoeuvring","Accident",0,false,false,false,"None","P63",false,true,1,"Piston","","[]","RS",2010
"""2010-07-15T00:00:00.000Z""","USA","Fullerton","PIPER PA28","N8337A","","","USA","Landing","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-15T00:00:00.000Z""","USA","Skwentna","MAX HOLSTE MH1521","N5833E","",,"USA","Landing","Accident",0,true,false,"","None","BROU",false,true,1,"Piston","","[""UNK"",""LOC-G"",""RE""]","RS",2010
"""2010-07-15T00:00:00.000Z""","USA","Pacific Ocean","BOEING 767 300","N184DN","United States Delta Air Lines, Inc.","USA","USA","En route","Accident",0,true,true,true,"Serious","C17",,true,4,"Jet",true,"[""TURB""]","TURB",2010
"""2010-07-15T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N74603","Blue Hole Helicopters","","USA","Initial Climb","Accident",0,false,false,false,"None","R22",true,false,1,"Piston","","[]","",2010
"""2010-07-15T00:00:00.000Z""","USA","King Salmon","PIPER PA14","N5126H","","","USA","Approach","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-16T00:00:00.000Z""","USA","Eagle Point","","N82047","","","USA","Take-off","Accident",0,true,true,"","Serious","DC93",false,true,2,"Jet","","[]","RS",2010
"""2010-07-16T00:00:00.000Z""","USA","Edmore","AIR TRACTOR AT301","N8774S","",,"USA","Landing","Accident",0,true,false,"","None","AT3P",false,true,1,"Piston","","[""LOC-G""]","RS",2010
"""2010-07-16T00:00:00.000Z""","USA","Salt Lake City","ROBINSON R44","N944DW","Sky Helicopters Inc (Texas)",,"USA","Manoeuvring","Accident",1,false,false,false,"Fatal","R44",true,false,1,"Piston","","[]","",2010
"""2010-07-17T00:00:00.000Z""","USA","Crisfield","CESSNA 182","N777RM","","","USA","Take-off","Accident",0,false,false,"","None","C182",false,true,1,"Piston","","[]","RS",2010
"""2010-07-17T00:00:00.000Z""","USA","Monument Valley","","N888TL","","","USA","Landing","Accident",0,true,true,"","None","A3",false,true,2,"Jet","","[]","RS",2010
"""2010-07-17T00:00:00.000Z""","USA","New Stuyahok","CESSNA T41","N63022","","","USA","Take-off","Accident",0,true,false,"","None","C172",false,true,1,"Piston","","[]","RS",2010
"""2010-07-17T00:00:00.000Z""","USA","Skwentna","LAKE LA4","N8543H","",,"USA","Landing","Accident",0,false,false,"","Serious","LA4",false,true,1,"Piston","","[""UNK"",""ARC""]","RS",2010
"""2010-07-17T00:00:00.000Z""","USA","Cairo","PIPER PA25","N9552P","","","USA","Take-off","Accident",0,false,false,"","Minor","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-18T00:00:00.000Z""","USA","Minden","SCHWEIZER","N410JM","Dakota Equipment Sales",,"USA","En route","Accident",0,false,false,false,"None","TEAL",false,true,1,"Piston","","[]","TURB",2010
"""2010-07-18T00:00:00.000Z""","USA","Coeur d'Alene","CESSNA 185","N619VM","","","USA","Landing","Accident",0,false,false,"","None","C185",false,true,1,"Piston","","[]","RS",2010
"""2010-07-18T00:00:00.000Z""","USA","Phoenix","BEECH 36","N9SH","","","USA","Take-off","Accident",0,false,false,"","Serious","BE36",false,true,1,"Piston","","[]","RS",2010
"""2010-07-18T00:00:00.000Z""","USA","Buckhead","PIPER J3C","N98342","","","USA","Approach","Accident",0,false,false,"","None","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-19T00:00:00.000Z""","USA","Oshkosh","NORD 3200","N2256Y","","","USA","Taxi","Accident",0,false,false,"","None","M200",false,true,1,"Piston","","[]","RS",2010
"""2010-07-19T00:00:00.000Z""","USA","Clyde","CESSNA 188","N5855G","","","USA","Manoeuvring","Accident",0,false,false,"","Serious","C188",false,true,1,"Piston","","[]","RS",2010
"""2010-07-19T00:00:00.000Z""","USA","Wells","BELL 206","N3185A","El Aero Services LLC",,"USA","Manoeuvring","Accident",0,true,false,false,"Serious","XV15",false,true,2,"Turboprop","","[]","RS",2010
"""2010-07-19T00:00:00.000Z""","USA","Shreveport","ROBINSON R44","N721BB","Blount Holdings Inc",,"USA","Take-off","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2010
"""2010-07-19T00:00:00.000Z""","USA","Roseville","BELL 206","N302MG","Helicopter Applicators Inc",,"USA","Manoeuvring","Accident",0,true,false,false,"None","XV15",false,true,2,"Turboprop","","[]","RS",2010
"""2010-07-19T00:00:00.000Z""","USA","Casper","","N115XT","","","USA","Landing","Accident",0,true,true,"","None","A3",false,true,2,"Jet","","[]","RS",2010
"""2010-07-19T00:00:00.000Z""","USA","Gallup","AMERICAN AVIATION AA1","N5660L","","","USA","Unknown","Accident",0,false,false,"","Serious","AA1",false,true,1,"Piston","","[]","RS",2010
"""2010-07-20T00:00:00.000Z""","USA","Indian Head","CESSNA 152","N4823B","","","USA","Landing","Accident",0,false,false,"","None","C152",false,true,1,"Piston","","[]","RS",2010
"""2010-07-20T00:00:00.000Z""","USA","Lucile","PIPER PA18","N874CC","","","USA","Approach","Accident",0,false,false,"","Minor","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-21T00:00:00.000Z""","USA","Bend","BEECH 35","N24WG","","","USA","Landing","Accident",0,false,false,"","None","BE35",false,true,1,"Piston","","[]","RS",2010
"""2010-07-21T00:00:00.000Z""","USA","Prescott","SCHWEIZER","N7502A","",,"USA","Take-off","Accident",0,true,false,"","None","G164",false,true,1,"Piston","","[""UNK"",""RE""]","RS",2010
"""2010-07-21T00:00:00.000Z""","USA","Toulin","AIR TRACTOR AT401","N45297","",,"USA","Manoeuvring","Accident",0,true,false,"","None","AT3P",false,true,1,"Piston","","[""SCF-PP""]","SCF",2010
"""2010-07-22T00:00:00.000Z""","USA","Alexandria","GRUMMAN G164","N6772Q","",,"USA","Manoeuvring","Accident",0,true,false,"","None","G164",false,true,1,"Piston","","[""UNK"",""SCF-PP"",""CFIT""]","CFIT",2010
"""2010-07-22T00:00:00.000Z""","USA","Cleburne","AEROSTAR AEROSTAR601 P","N601AT","",,"USA","Take-off","Accident",0,true,false,"","Minor","AEST",false,true,2,"Piston","","[""SCF-PP"",""UNK""]","SCF",2010
"""2010-07-22T00:00:00.000Z""","USA","","Air Tractor Inc AT-500","N45379","Tri-County AG Service Inc","","USA","Take-off","Accident",0,false,false,false,"None","AT3P",false,true,1,"Piston","","[]","RS",2010
"""2010-07-22T00:00:00.000Z""","USA","Kingfisher","AEROSPATIALE AS350","N918EM","EagleMed LLC",,"USA","En route","Accident",2,true,false,false,"Fatal","AS50",true,false,1,"Turboprop","","[]","",2010
"""2010-07-22T00:00:00.000Z""","USA","Knoxville","CESSNA 150","N45220","","","USA","Landing","Accident",0,false,false,"","None","C150",false,true,1,"Piston","","[]","RS",2010
"""2010-07-22T00:00:00.000Z""","USA","McCook","SNOW","N51AR","",,"USA","Taxi","Accident",0,true,false,"","Serious","SS2P",false,true,1,"Piston","","[""GCOL""]","RS",2010
"""2010-07-22T00:00:00.000Z""","USA","Palmer","CESSNA 170","N4590C","","","USA","Manoeuvring","Accident",0,false,false,"","Serious","C170",false,true,1,"Piston","","[]","RS",2010
"""2010-07-23T00:00:00.000Z""","USA","Whittemore","AIR TRACTOR AT502","N4203B","",,"USA","Take-off","Accident",0,true,false,"","None","AT5T",false,true,1,"Turboprop","","[""LOC-I""]","LOC-I",2010
"""2010-07-23T00:00:00.000Z""","USA","Ketchikan","DE HAVILLAND DHC2 I","N9290Z","United States ","","USA","Approach","Accident",1,true,false,"","Fatal","DH88",false,true,2,"Piston","","[""UNK""]","UNK",2010
"""2010-07-23T00:00:00.000Z""","USA","Tea","THORP T18","N216TB","","","USA","Take-off","Accident",1,false,false,"","Fatal","T18",false,true,1,"Piston","","[]","RS",2010
"""2010-07-23T00:00:00.000Z""","USA","New Hampton","BELL 206","N40TA","Topside Aviation Inc",,"USA","Manoeuvring","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2010
"""2010-07-23T00:00:00.000Z""","USA","Ephrata","CESSNA 152","N6139M","","","USA","Taxi","Accident",0,false,false,"","None","C152",false,true,1,"Piston","","[]","RS",2010
"""2010-07-23T00:00:00.000Z""","USA","Oregon City","VANS RV9 A","N70720","","","USA","En route","Accident",1,false,false,"","Fatal","RV9",false,true,1,"Piston","","[]","LOC-I",2010
"""2010-07-23T00:00:00.000Z""","USA","Ludington","CESSNA 206","N82531","","","USA","En route","Accident",4,false,false,"","Fatal","C206",false,true,1,"Piston","","[]","LOC-I",2010
"""2010-07-24T00:00:00.000Z""","USA","Waynesboro","CESSNA T41","N3480E","","","USA","Take-off","Accident",0,false,false,"","None","C172",false,true,1,"Piston","","[]","RS",2010
"""2010-07-24T00:00:00.000Z""","USA","Rochester","BELL 47G 4A","N124SH","","","USA","Manoeuvring","Accident",1,false,false,"","Fatal","B47G",true,false,1,"Piston","","[]","",2010
"""2010-07-24T00:00:00.000Z""","USA","Spearfish","PIPER PA28","N1158X","","","USA","Landing","Accident",1,false,false,"","Fatal","PA47",false,true,1,"Jet","","[]","RS",2010
"""2010-07-24T00:00:00.000Z""","USA","Muskegon","BEECH 24","N24584","","","USA","Take-off","Accident",0,false,false,"","Serious","BE24",false,true,1,"Piston","","[]","RS",2010
"""2010-07-24T00:00:00.000Z""","USA","Davant","CESSNA 180","N7812K","","","USA","Landing","Accident",1,false,false,"","Fatal","C180",false,true,1,"Piston","","[]","RS",2010
"""2010-07-24T00:00:00.000Z""","USA","Big Bear City","BELL 206","N788BD","Robert L Miars",,"USA","Approach","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","RS",2010
"""2010-07-24T00:00:00.000Z""","USA","White Plains","CESSNA T41","N1166W","","","USA","Landing","Accident",0,false,false,"","None","C172",false,true,1,"Piston","","[]","RS",2010
"""2010-07-24T00:00:00.000Z""","USA","Franklin","AVID","N579PN","","","USA","Take-off","Accident",2,false,false,"","Fatal","AVID",false,true,1,"Piston","","[]","RS",2010
"""2010-07-24T00:00:00.000Z""","USA","Enochville","ZENITH CH601 XL","N601CX","","","USA","Take-off","Accident",0,false,false,"","Serious","CH60",false,true,1,"Piston","","[]","RS",2010
"""2010-07-25T00:00:00.000Z""","USA","Green Lake","BEECH 35","N5443D","","","USA","En route","Accident",0,false,false,"","None","BE35",false,true,1,"Piston","","[]","TURB",2010
"""2010-07-25T00:00:00.000Z""","USA","Galesburg","AIR TRACTOR AT602 NO SERIES EXISTS","N8521L","",,"USA","Manoeuvring","Accident",0,true,false,"","Minor","AT6T",false,true,1,"Turboprop","","[""SCF-PP""]","SCF",2010
"""2010-07-25T00:00:00.000Z""","USA","Santa Maria","CESSNA T41","N172CY","","","USA","Landing","Accident",0,true,false,"","None","C172",false,true,1,"Piston","","[]","RS",2010
"""2010-07-26T00:00:00.000Z""","USA","Delta","","N375JX","","","USA","Take-off","Accident",0,false,false,"","None","COL4",false,true,1,"Piston","","[]","RS",2010
"""2010-07-26T00:00:00.000Z""","USA","Philadelphia","BEECH 35","N6035E","","","USA","Landing","Accident",0,true,false,"","None","BE35",false,true,1,"Piston","","[]","RS",2010
