"Date,StateOfOccurrence,Location,Model,Registration,Operator,StateOfOperator,StateOfRegistry,FlightPhase,Class,Fatalities,Over2250,Over5700,ScheduledCommercial,InjuryLevel,TypeDesignator,Helicopter,Airplane,Engines,EngineType,Official,OccCats,Risk,Year,SeriousFatalInjury,Destroyed"
"""2012-06-17T00:00:00.000Z"",USA,,Israel Aerospace Industries Ltd Westwind,N911SP,Flightstar Inc,USA,USA,Landing,Accident,0.0,True,True,True,None,WW24,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-06-18T00:00:00.000Z"",USA,"" Atlanta-DeKalb Peachtree Airport, GA (PDK)"",Hawker Beechcraft Corp Hawker 400 / Beechjet 400,N826JH,Triple C Development Inc,,USA,Landing,Accident,0.0,True,True,False,Serious,BE40,False,True,2,Jet,,[],RS,2012,1,0"
"""2012-06-22T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N508GT,Oz Gas Aviation LLC,,USA,En route,Accident,1.0,True,False,False,Fatal,BE9L,False,True,2,Turboprop,,[],LOC-I,2012,1,1"
"""2012-06-24T00:00:00.000Z"",USA,,Sikorsky Aircraft Corporation S-58,N9043N,Versatile Investments Ltd,,USA,Initial Climb,Accident,0.0,False,False,False,None,S39,False,True,1,Piston,,[],UNK,2012,0,0"
"""2012-06-26T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N41711,US Aviation Academy,,USA,Approach,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-06-30T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N33CG,Donald L Holbrook,,USA,Initial Climb,Accident,1.0,True,False,False,Fatal,PA31,False,True,2,Piston,,[],UNK,2012,1,1"
"""2012-07-03T00:00:00.000Z"",USA,,Fairchild (Swearingen) Merlin III,N227TT,Tarrant Aviation LLC,,USA,Taxi,Accident,0.0,True,True,False,None,SW4,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-07-04T00:00:00.000Z"",USA,"" Houston-George Bush Intercontinental Airport, TX (IAH)"",DHC-8-402Q Dash 8,N213WQ,""Colgan Air, opf. United Express"",USA,USA,Landing,Accident,0.0,True,True,True,None,DH8A,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-07-06T00:00:00.000Z"",USA,,Tecnam P2006,N912PF,Paragon Airplane Leasing Co,,USA,Landing,Accident,0.0,False,False,False,None,SIRA,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-07-07T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N987GM,Win Win Aviation Inc (North Carolina),,USA,En route,Accident,1.0,True,False,False,Fatal,BE9L,False,True,2,Turboprop,,[],LOC-I,2012,1,1"
"""2012-07-07T00:00:00.000Z"",USA,,Viking Air DHC-2,N906JS,Fly Denali,,USA,En route,Accident,0.0,True,False,False,None,BE20,False,True,2,Turboprop,,[],TURB,2012,0,0"
"""2012-07-08T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-42,N332SM,Clear Blue Sky Aviation LLC,,USA,En route,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],TURB,2012,0,0"
"""2012-07-12T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N12KS,Cheryl H Walton,,USA,Landing,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-07-17T00:00:00.000Z"",USA,"" Saint George Municipal Airport, UT (SGU)"",Bombardier (Canadair) CRJ Regional Jet,N865AS,SkyWest Airlines,,USA,Taxi,Accident,1.0,True,True,False,None,CRJX,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-07-17T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N558RW,Prima Exports Inc,,USA,Landing,Accident,0.0,False,False,False,None,PA46,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-07-20T00:00:00.000Z"",USA,,Bell Bell 206,N363AL,Bristow Alaska Inc,,USA,Standing,Accident,0.0,False,False,False,None,P39,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-07-22T00:00:00.000Z"",USA,,Beechcraft Corp King Air 200,N500VA,WeatherBell Aviation LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE20,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-07-28T00:00:00.000Z"",USA,,Piaggio Aerospace P180 Avanti,N146SL,Avantair,,USA,Take-off,Accident,0.0,True,False,False,None,P180,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-07-31T00:00:00.000Z"",USA,,Fairchild-Hiller Corp FH-1100,N5038F,Timothy Bruce Harrison,,USA,En route,Accident,0.0,True,False,False,None,SW3,False,True,2,Turboprop,,[],TURB,2012,0,0"
"""2012-08-02T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N3644A,Private US Operator,,USA,Take-off,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-08-03T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N42076,Ameriflight,,USA,Landing,Accident,0.0,True,False,True,None,PA31,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-08-03T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N5049T,US Aviation Academy,,USA,Taxi,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-08-04T00:00:00.000Z"",USA,,Epic Aircraft LT/ Dynasty,N603JS,Savage Air LLC,,USA,En route,Accident,0.0,True,False,False,None,EPIC,False,True,1,Turboprop,,[],TURB,2012,0,0"
"""2012-08-06T00:00:00.000Z"",USA,,Cessna Aircraft Company 208,N9727F,Tactical Air Operations Inc,,USA,Approach,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],RS,2012,0,0"
"""2012-08-07T00:00:00.000Z"",USA,,Bell Bell 214,N409SB,Bell,,USA,En route,Accident,0.0,False,False,False,None,P63,False,True,1,Piston,,[],TURB,2012,0,0"
"""2012-08-10T00:00:00.000Z"",USA,"" Washington-Dulles International Airport, DC (IAD)"",AIRBUS A330,D-AIKE,Germany Deutsche Lufthansa Aktiengesellschaft,DEU,DEU,Taxi,Accident,0.0,True,True,True,None,A359,False,True,2,Jet,,""[""""GCOL""""]"",RS,2012,0,0"
"""2012-08-17T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N6047G,Dan Aero Inc,,USA,Initial Climb,Accident,0.0,False,False,False,None,AT3P,False,True,1,Piston,,[],UNK,2012,0,0"
"""2012-08-18T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N2000E,Skydive Sussex,,USA,Landing,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-08-19T00:00:00.000Z"",USA,,Cessna Aircraft Company 208,N303PW,Pacific Wings,,USA,Taxi,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],RS,2012,0,0"
"""2012-08-24T00:00:00.000Z"",USA,,Viking Air SC.7 Skyvan,N4NE,Perris Valley Aviation Service,,USA,Landing,Accident,0.0,True,False,False,None,BE20,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-08-27T00:00:00.000Z"",USA,,Bell OH-58,N503DR,Del Rio Aviation Inc,,USA,Initial Climb,Accident,0.0,True,False,False,Serious,XV15,False,True,2,Turboprop,,[],UNK,2012,1,0"
"""2012-08-27T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N55295,Ahart General Partnership,,USA,Landing,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-08-29T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N71BM,Private US Operator,,USA,Approach,Accident,1.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],CFIT,2012,1,1"
"""2012-08-31T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 402,N769EA,Cape Air,,USA,Landing,Accident,0.0,True,False,True,None,C02T,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-09-01T00:00:00.000Z"",USA,,Sikorsky Aircraft Corporation S-61,N611CK,Croman Corp,,USA,Manoeuvring,Accident,0.0,False,False,False,None,S39,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-09-03T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N4QC,Western Airlines Inc,,USA,Landing,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-09-04T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N75226,Berard Aviation Inc,,USA,Landing,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-09-05T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N69924,Private US Operator,,USA,Initial Climb,Accident,0.0,True,False,False,Serious,C21T,False,True,2,Turboprop,,[],UNK,2012,1,0"
"""2012-09-07T00:00:00.000Z"",USA,,Cessna Aircraft Company CJ1,N520RM,Dream Aviation LLC,,USA,Landing,Accident,0.0,True,True,False,None,C525,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-09-07T00:00:00.000Z"",USA,,Daher-Socata TBM 700 / 850 / 900,N850ZM,RM Aviation Inc,,USA,Landing,Accident,0.0,False,False,False,None,RALL,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-09-09T00:00:00.000Z"",USA,,Bell Bell 206,N5745Y,Papillon Airways,,USA,Unknown,Accident,0.0,False,False,False,None,EBOY,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-09-10T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 402,N218LG,Wayman Aviation Service Inc,,USA,Landing,Accident,0.0,True,False,False,None,C402,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-09-18T00:00:00.000Z"",USA,"" Macon Downtown Airport, GA (MAC)"",Hawker Beechcraft Corp Hawker 400 / Beechjet 400,N428JD,Dewberry Capital Corporation LLC,,USA,Landing,Accident,0.0,True,True,False,None,BE40,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-09-19T00:00:00.000Z"",USA,,Bell Bell 206,N222GR,Chesapeake Bay Helicopters Inc,,USA,Manoeuvring,Accident,0.0,False,False,False,None,EBOY,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-09-20T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N265Q,Private US Operator,,USA,En route,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],TURB,2012,0,0"
"""2012-09-20T00:00:00.000Z"",USA,,Bombardier (Learjet) Learjet 36,C-FEMT,Fox Flight Inc,,CAN,Take-off,Accident,0.0,True,True,False,None,CRJX,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-09-22T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N500MS,Mile-Hi Skydivers Inc,,USA,Landing,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-09-26T00:00:00.000Z"",USA,,Cessna Aircraft Company 208,N127AR,1055 LLC,,USA,Landing,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],RS,2012,0,0"
"""2012-09-29T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N1537T,Private US Operator,,USA,En route,Accident,0.0,True,False,False,None,C421,False,True,2,Piston,,[],TURB,2012,0,0"
"""2012-09-30T00:00:00.000Z"",USA,,Daher-Socata Kodiak 100,N745,US Department of the Interior,,USA,Landing,Accident,0.0,False,False,False,None,RALL,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-10-07T00:00:00.000Z"",USA,,Bell UH-1,N1577,Columbia Basin Helicopters Inc,,USA,En route,Accident,0.0,False,False,False,None,P63,False,True,1,Piston,,[],TURB,2012,0,0"
"""2012-10-10T00:00:00.000Z"",USA,,Bell Bell 206,N333DR,Pintail Lodge Inc,,USA,En route,Accident,1.0,False,False,False,Fatal,EBOY,False,True,1,Piston,,[],LOC-I,2012,1,1"
"""2012-10-12T00:00:00.000Z"",USA,,Sikorsky Aircraft Corporation S-55,N443FD,Sparta Rotors,,USA,Landing,Accident,0.0,True,False,False,None,S38,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-10-13T00:00:00.000Z"",USA,,Bell OH-58,N40TN,Jackson Police Department,,USA,Manoeuvring,Accident,0.0,True,False,False,None,XV15,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-10-17T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N598LA,Unconfirmed Corporate Operator,,USA,Manoeuvring,Accident,0.0,True,False,False,None,AT3T,False,True,1,Turboprop,,[],RS,2012,0,0"
"""2012-10-19T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N82806,Private US Operator,,USA,Taxi,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-10-19T00:00:00.000Z"",USA,,Cessna Aircraft Company Citation XLS,N576QS,Marquis Jet Partners Inc,,USA,Initial Climb,Accident,0.0,True,True,False,None,C56X,False,True,2,Jet,,[],UNK,2012,0,0"
"""2012-10-22T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N821DA,Skydive Midwest,,USA,Landing,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-10-27T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N403D,Winstar Aviation LLC,,USA,Landing,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-10-31T00:00:00.000Z"",USA,,Piaggio Aerospace P180 Avanti,N401WS,Flagship Private Air,,USA,Landing,Accident,0.0,True,False,False,None,P180,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-11-03T00:00:00.000Z"",USA,,Pilatus Flugzeugwerke AG PC-6 Turbo Porter,N476XP,Peter M Burgdorfer,,USA,Approach,Accident,0.0,False,False,False,None,PC6P,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-11-06T00:00:00.000Z"",USA,""3,3 km SW of Wichita-Mid-Continent Airport, KS (ICT)"",Cessna Aircraft Company 208,N793FE,Baron Aviation Services,,USA,Initial Climb,Accident,1.0,True,False,True,Fatal,C208,False,True,1,Turboprop,,[],UNK,2012,1,1"
"""2012-11-07T00:00:00.000Z"",USA,,Reims Aviation S.A. 406 Caravan II,N861FT,Hageland Aviation ,,USA,Landing,Accident,0.0,True,False,False,None,F406,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-11-09T00:00:00.000Z"",USA,,Fairchild (Swearingen) Metro,N619BA,Bemidji Aviation,USA,USA,Landing,Accident,0.0,True,True,True,None,SW4,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-11-10T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N700EM,Scott H Clarke ,,USA,En route,Accident,2.0,True,False,False,Fatal,C421,False,True,2,Piston,,[],LOC-I,2012,1,1"
"""2012-11-16T00:00:00.000Z"",USA,,Epic Aircraft LT/ Dynasty,N37WJ,Tyson-Valdez LLC,,USA,Landing,Accident,0.0,True,False,False,None,EPIC,False,True,1,Turboprop,,[],RS,2012,0,0"
"""2012-11-17T00:00:00.000Z"",USA,"" Greenwood County Airport, SC (GRD)"",Cessna Aircraft Company Citation II,N6763L,US Customs Service,,USA,Landing,Accident,0.0,True,True,False,None,C680,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-11-17T00:00:00.000Z"",USA,,Bell OH-58,N911FA,City of Pasadena Police Department,,USA,Standing,Accident,0.0,False,False,False,None,P39,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-11-17T00:00:00.000Z"",USA,,Bell OH-58,N96BM,City of Pasadena Police Department,,USA,Standing,Accident,0.0,True,False,False,None,XV15,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-11-20T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N702DK,Dominion Aviation Services Inc,,USA,Landing,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-11-21T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N710DG,Navajo Holdings LLC,,USA,Landing,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-11-27T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N67SR,H-S Air Inc,,USA,En route,Accident,1.0,True,False,False,Fatal,C421,False,True,2,Piston,,[],LOC-I,2012,1,1"
"""2012-11-28T00:00:00.000Z"",USA,,Sikorsky Aircraft Corporation S-76,N911FK,Trauma Star,,USA,Initial Climb,Accident,0.0,True,False,False,None,S38,False,True,2,Piston,,[],UNK,2012,0,0"
"""2012-11-29T00:00:00.000Z"",USA,""near Bryans Corner, OK"",Cessna Aircraft Company 208,N1324G,Martinaire,,USA,En route,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],TURB,2012,0,0"
"""2012-12-03T00:00:00.000Z"",USA,""5 km NE of Mekoryuk-Ellis Field, AK (MYU)"",Cessna Aircraft Company 208,N169LJ,Hageland Aviation ,,USA,Initial Climb,Accident,0.0,True,False,True,None,C208,False,True,1,Turboprop,,[],UNK,2012,0,0"
"""2012-12-03T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N44PA,Grande Aviation LLC (TN),,USA,Taxi,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2012-12-04T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N4016A,Bemidji Aviation,,USA,En route,Accident,1.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],LOC-I,2012,1,1"
"""2012-12-06T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-42,N190CA,Coastal Aviation Group LLC,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],RS,2012,0,0"
"""2012-12-07T00:00:00.000Z"",USA,,Cessna Aircraft Company Citation,N212M,Southern Land &amp; Coal Co / Williams-Hudson Inc,,USA,En route,Accident,0.0,True,False,False,None,C650,False,True,2,Jet,,[],TURB,2012,0,0"
"""2012-12-08T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N297DB,Sdsef Leasing LLC,,USA,Initial Climb,Accident,1.0,True,False,False,Fatal,C421,False,True,2,Piston,,[],UNK,2012,1,1"
"""2012-12-10T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N445FM,Private US Operator,,USA,Landing,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-12-12T00:00:00.000Z"",USA,,Daher-Socata TBM 700 / 850 / 900,N194CS,CSOKI Aviation Inc,,USA,Landing,Accident,0.0,False,False,False,None,TB20,False,True,1,Piston,,[],RS,2012,0,0"
"""2012-12-14T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N67PS,ONeal Aviation LLC,,USA,En route,Accident,2.0,True,False,False,Fatal,BE9L,False,True,2,Turboprop,,[],LOC-I,2012,1,1"
"""2012-12-15T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31T,N93CN,Jerry Nothman Company,,USA,En route,Accident,2.0,False,False,False,Fatal,PA47,False,True,1,Jet,,[],LOC-I,2012,1,1"
"""2012-12-15T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N15529,Donald D Pattie,,USA,Landing,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-12-18T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N62959,Ameriflight,,USA,En route,Accident,1.0,True,False,False,Fatal,PA31,False,True,2,Piston,,[],LOC-I,2012,1,1"
"""2012-12-18T00:00:00.000Z"",USA,""9 km NNE of Libby Airport, MT"",Beechcraft Corp King Air 100,N499SW,Stinger Welding Inc,,USA,Approach,Accident,2.0,True,False,False,Fatal,B350,False,True,2,Turboprop,,[],CFIT,2012,1,1"
"""2012-12-21T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N30WC,Sean Marek Tommervik,,USA,Approach,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2012,0,0"
"""2012-12-21T00:00:00.000Z"",USA,,Cessna Aircraft Company Citation Encore,N45TP,Encore Aviation LLC,,USA,Landing,Accident,0.0,True,True,False,None,C560,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-12-21T00:00:00.000Z"",USA,"" Oklahoma City-Will Rogers Airport, OK (OKC)"",Cessna Aircraft Company Citation II,N753CC,US Customs Service,,USA,Landing,Accident,0.0,True,True,False,None,C25A,False,True,2,Jet,,[],RS,2012,0,0"
"""2012-12-24T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N78WM,Private US Operator,,USA,En route,Accident,1.0,True,False,False,Fatal,PA31,False,True,2,Piston,,[],LOC-I,2012,1,1"
"""2012-12-29T00:00:00.000Z"",USA,,Beechcraft Corp King Air 200,N918TC,Suburban Properties LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE20,False,True,2,Turboprop,,[],RS,2012,0,0"
"""2013-01-02T00:00:00.000Z"",USA,,Bell Bell 206,N828AC,San Joaquin Helicopters,,USA,En route,Accident,1.0,False,False,False,Fatal,P39,False,True,1,Piston,,[],LOC-I,2013,1,1"
"""2013-01-08T00:00:00.000Z"",USA,,Bell OH-58,N911PT,Blair Helicopter Service Inc,,USA,Manoeuvring,Accident,0.0,False,False,False,Serious,P63,False,True,1,Piston,,[],RS,2013,1,0"
"""2013-01-11T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N36VE,Private US Operator,,USA,En route,Accident,4.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],LOC-I,2013,1,1"
"""2013-01-12T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N5339V,Celtic Bank Special Assets LLC,,USA,En route,Accident,3.0,True,False,False,Fatal,P46T,False,True,1,Turboprop,,[],LOC-I,2013,1,1"
"""2013-01-13T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N6537C,Private US Operator,,USA,Approach,Accident,1.0,True,False,False,Fatal,PA34,False,True,2,Piston,,[],CFIT,2013,1,1"
"""2013-01-15T00:00:00.000Z"",USA,""2,5 km W of Pellston Regional Airport, MI (PLN)"",Cessna Aircraft Company 208,N1120N,Martinaire,,USA,Initial Climb,Accident,1.0,True,False,True,Fatal,C208,False,True,1,Turboprop,,[],UNK,2013,1,1"
"""2013-01-16T00:00:00.000Z"",USA,,Pilatus Flugzeugwerke AG PC-12,N68PK,Laboratory Corp of America Holdings,,USA,En route,Accident,1.0,True,False,False,Fatal,PC12,False,True,1,Turboprop,,[],LOC-I,2013,1,1"
"""2013-01-18T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N376DG,N376DG LLC,,USA,Landing,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2013,0,0"
"""2013-01-19T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N143E,Private US Operator,,USA,En route,Accident,3.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],LOC-I,2013,1,1"
"""2013-01-25T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N145JR,Airsea Charters Inc,,USA,Landing,Accident,0.0,True,False,False,None,P46T,False,True,1,Turboprop,,[],RS,2013,0,0"
"""2013-02-06T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N555FV,Sauo Aero Services LLC,,USA,Approach,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2013,0,0"
"""2013-02-10T00:00:00.000Z"",USA,,Bell Bell 206,N59518,Van Nuys Copters LLC,,USA,Manoeuvring,Accident,3.0,False,False,False,Fatal,P39,False,True,1,Piston,,[],F-NI,2013,1,1"
"""2013-02-10T00:00:00.000Z"",USA,,Bell Bell 206,N802KA,Sinton Helicopters,,USA,En route,Accident,0.0,False,False,False,None,P39,False,True,1,Piston,,[],TURB,2013,0,0"
"""2013-02-11T00:00:00.000Z"",USA,,Bell Bell 206,N360AW,Aerowestern Helicopters LLC,,USA,En route,Accident,0.0,False,False,False,None,EBOY,False,True,1,Piston,,[],TURB,2013,0,0"
"""2013-02-13T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N32CA,Croft Aviation LLC,,USA,Standing,Accident,0.0,True,False,False,None,P46T,False,True,1,Turboprop,,[],RS,2013,0,0"
"""2013-02-14T00:00:00.000Z"",USA,,Bell OH-58,N337PW,Texas Parks and Wildlife Department,,USA,En route,Accident,0.0,False,False,False,None,P39,False,True,1,Piston,,[],TURB,2013,0,0"
"""2013-02-16T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N15PR,Limbo LLC,,USA,Landing,Accident,0.0,True,False,True,None,PA31,False,True,2,Piston,,[],RS,2013,0,0"
"""2013-02-18T00:00:00.000Z"",USA,,Bell Bell 206,N20620,El Aero Services LLC,,USA,Manoeuvring,Accident,1.0,False,False,False,Fatal,EBOY,False,True,1,Piston,,[],F-NI,2013,1,1"
"""2013-02-20T00:00:00.000Z"",USA,"" Thomson-McDuffie County Airport, GA"",Beechcraft Corp Premier I,N777VG,Pavillion Group LLC,,USA,Approach,Accident,5.0,True,False,False,Fatal,B350,False,True,2,Turboprop,,[],CFIT,2013,1,1"
"""2013-02-22T00:00:00.000Z"",USA,,Fairchild (Swearingen) Metro,N120SC,McNeely Charter Service,,USA,Taxi,Accident,0.0,True,True,False,None,SW4,False,True,2,Turboprop,,[],RS,2013,0,0"
"""2013-02-24T00:00:00.000Z"",USA,Tunica,EMBRAER ERJ190,N-164HQ, ,,USA,Unknown,Accident,0.0,True,True,False,Serious,E190,False,True,2,Jet,,""[""""CABIN""""]"",OTH,2013,1,0"
"""2013-03-07T00:00:00.000Z"",USA,Atlanta,BOEING 757,N698DL,""United States Delta Air Lines, Inc."",USA,USA,Landing,Accident,0.0,True,True,True,None,ST75,False,True,1,Piston,,""[""""ARC""""]"",RS,2013,0,0"
"""2013-03-08T00:00:00.000Z"",USA,Aleknagik,BEECH 1900 C,N116AX,United States ,,USA,Approach,Accident,2.0,True,True,False,Fatal,B190,False,True,2,Turboprop,,""[""""CFIT""""]"",CFIT,2013,1,1"
